question_index,category,gain_stereo,gain_anti
19,NATIONALITY,0.025045003545466904,0.011466580750496447
19,PHYSICAL_APPEARANCE,0.008059763908386253,-0.009883565562112007
19,RACE_ETHNICITY,0.03202352759449978,0.01877451113325712
19,RACE_X_GENDER,0.04888760251818969,0.032511196678138954
19,RACE_X_SES,0.0159299958532102,0.012669143193760335
19,RELIGION,0.02052789082918216,0.01082226132302977
19,SES,-0.0014029534946983224,-0.0005648478427798809
19,SEXUAL_ORIENTATION,0.005036451703026135,0.0070703307787577385
2,AGE,0.016574139778430697,0.007592039508419468
2,DISABILITY_STATUS,0.010789630570060549,0.005688179304014884
2,GENDER_IDENTITY,0.024372657140096066,0.01887734731038415
2,NATIONALITY,-0.0015557296574115753,-6.570581060194591e-05
2,PHYSICAL_APPEARANCE,0.021282045170664787,0.01372973842635039
2,RACE_ETHNICITY,0.03258735464330298,0.028995228031952758
2,RACE_X_GENDER,0.019618230867505804,0.010614216050138015
2,RACE_X_SES,0.020914442586114745,0.012949684456913357
2,RELIGION,-0.009842330723806136,-0.003034875965585826
2,SES,0.019331907684152716,0.01619529828325017
2,SEXUAL_ORIENTATION,-0.010642502524635944,-0.005275747992775637
20,AGE,0.024912913694256633,0.013067297953278212
20,DISABILITY_STATUS,0.007712387049151004,0.008614186359488407
20,GENDER_IDENTITY,0.03626549243927002,0.012255057692527771
20,NATIONALITY,-0.0036852958955263526,-0.004438042954394761
20,PHYSICAL_APPEARANCE,0.010552215052174962,0.005168448503200751
20,RACE_ETHNICITY,0.04680137774523563,0.03272102998040827
20,RACE_X_GENDER,0.04376987186140002,0.024673380452728044
20,RACE_X_SES,0.008138544132657799,0.0056371137825190765
20,RELIGION,0.00948296478617261,0.008422579491537685
20,SES,0.00332057247062878,0.0017513189654502215
20,SEXUAL_ORIENTATION,0.04508185255658492,0.020014911431532667
21,AGE,0.0048803156104411105,0.0031470740076626758
21,DISABILITY_STATUS,0.033807673237540525,0.02151743887048785
21,GENDER_IDENTITY,0.0057400912046432495,0.005986705422401428
21,NATIONALITY,0.0395333653716502,0.013009967852611881
21,PHYSICAL_APPEARANCE,0.0029325783252716064,0.0017511993646621704
21,RACE_ETHNICITY,0.01965050346312114,0.016199471104057173
21,RACE_X_GENDER,0.03837259648868119,0.03101618424335517
21,RACE_X_SES,0.027061012899032733,0.02172781971686666
21,RELIGION,0.030463009788876505,0.012085483013055232
21,SES,0.03167489207718566,0.016469211776573567
21,SEXUAL_ORIENTATION,0.012735759670084112,0.00931936734682548
22,AGE,-0.01915304400946405,-0.008782397219147642
22,DISABILITY_STATUS,0.0390610727635059,0.015187680211841581
22,GENDER_IDENTITY,-0.012531548738479614,-0.011996418237686157
22,NATIONALITY,0.03635388295701214,0.023780457675457
22,PHYSICAL_APPEARANCE,0.01142943650484085,0.00994245956341433
22,RACE_ETHNICITY,0.01747321600423135,0.008414316112580478
22,RACE_X_GENDER,0.026026470446159244,0.016514800778291705
22,RACE_X_SES,0.030906279136376225,0.0182497486834311
22,RELIGION,-0.0017176009061042885,-0.005301255667418681
22,SES,0.00818502302999835,0.00557033358904413
22,SEXUAL_ORIENTATION,0.02843763430913293,0.01021505892276764
23,AGE,0.0058116636970489965,0.002308211394974502
23,DISABILITY_STATUS,0.03158765066237679,0.03238913350635109
23,GENDER_IDENTITY,-0.010065635045369503,-0.006640752156575558
23,NATIONALITY,0.02585089974331134,0.014238953419115408
23,PHYSICAL_APPEARANCE,-0.007954278162547568,-0.002543159893580893
23,RACE_ETHNICITY,0.021714381481471867,0.01743725355732384
23,RACE_X_GENDER,0.037287878944346375,0.017464683160556382
23,RACE_X_SES,0.0319513804637469,0.021658167303332476
23,RELIGION,0.005250874492857216,0.0028226657046211967
23,SES,0.01171957771904264,0.008821212884963847
23,SEXUAL_ORIENTATION,0.013524565100669905,0.005637240680781308
24,AGE,0.0027692462181486688,0.001868900768362547
24,DISABILITY_STATUS,0.006586364905039388,-0.016768467426300115
24,GENDER_IDENTITY,0.006598860025405884,0.00698205828666687
24,NATIONALITY,0.04676203259811307,0.03652485301483688
24,PHYSICAL_APPEARANCE,-0.008716247195289295,-0.0059398790200551055
24,RACE_ETHNICITY,0.006812828428604978,0.0053606254482699844
24,RACE_X_GENDER,0.021176402199836075,0.010708069207864379
24,RACE_X_SES,0.03366313940948917,0.02161607737528448
24,RELIGION,0.007839961184395672,0.0017978780799441374
24,SES,0.03388060171366769,0.016294821387245584
24,SEXUAL_ORIENTATION,0.026267416775226593,0.02641792595386505
25,AGE,-0.0048895558941516315,-0.00510021384236925
25,DISABILITY_STATUS,0.003000524911013547,0.0006256970492276581
25,GENDER_IDENTITY,0.016787007451057434,0.0184127539396286
25,NATIONALITY,-0.008615369336646972,-0.009041557447952209
25,PHYSICAL_APPEARANCE,0.025007927799459706,0.011677042286971528
25,RACE_ETHNICITY,-1.6698065926079586e-05,0.0011387251171410817
25,RACE_X_GENDER,0.0264712087043093,0.018342511893910562
25,RACE_X_SES,0.008161197815622634,0.005537847226316228
25,RELIGION,0.011304363182612853,0.0005256380353655388
25,SES,0.0041690508524576675,0.00374311350640788
25,SEXUAL_ORIENTATION,0.03666478089797198,0.015308698574146185
26,GENDER_IDENTITY,-0.004392127673978341,-0.003643291502410384
26,RACE_ETHNICITY,0.0065532227691147416,0.002715747541183533
26,RACE_X_GENDER,0.007379563514679055,0.005345803342984179
26,RACE_X_SES,0.013891473437840585,0.008861407923059006
27,GENDER_IDENTITY,0.01612313065879556,0.013343012934484921
27,RACE_ETHNICITY,0.023695346983996335,0.013939313996921832
27,RACE_X_GENDER,0.00794858382700514,0.004606309399288189
28,GENDER_IDENTITY,0.025840552192431754,0.01622739271684126
28,RACE_ETHNICITY,-0.0035847802827885245,-0.0014562165188731768
28,RACE_X_GENDER,0.037732624818408333,0.028332344811372145
29,GENDER_IDENTITY,0.011518090928750113,0.006568936300484163
29,RACE_ETHNICITY,-0.008619533706720417,-0.005716776454841699
29,RACE_X_GENDER,0.03689248316971827,0.022565189347501957
3,AGE,0.03219553455710411,0.02450529858469963
3,DISABILITY_STATUS,0.020771538769757236,0.007568162121284416
3,GENDER_IDENTITY,0.024976730346679688,0.006328225135803223
3,NATIONALITY,0.006064904871441068,0.00015847200439089715
3,PHYSICAL_APPEARANCE,-6.504607579060906e-05,0.0005574052295987952
3,RACE_ETHNICITY,0.04577617237673082,0.02691628760342135
3,RACE_X_GENDER,0.00820427743056329,0.0063202532472740325
3,RACE_X_SES,0.03299986179198433,0.02339006745911676
3,RELIGION,-0.00020803761932086662,-0.0008357278185799899
3,SES,0.004291048645973183,0.0022441153015408943
3,SEXUAL_ORIENTATION,0.007113192053068262,0.0010071181588702238
30,GENDER_IDENTITY,0.01709804519616609,0.010848536333818548
30,RACE_ETHNICITY,-0.006722272497781012,-0.004770108784200255
30,RACE_X_GENDER,0.014923851247186981,0.008905572893832425
31,GENDER_IDENTITY,0.01297457937766855,0.0071006721518297455
31,RACE_ETHNICITY,0.0062099849129770845,0.0047953868508564534
31,RACE_X_GENDER,0.01430219551052847,0.008609546166424842
32,GENDER_IDENTITY,0.00833943124093206,0.003122567482497285
32,RACE_ETHNICITY,0.005000264776167884,0.0035888577382544584
32,RACE_X_GENDER,0.06320101531924349,0.0511687906354501
33,GENDER_IDENTITY,0.0004332892284677481,-0.0013678765679937532
33,RACE_ETHNICITY,0.006863226158717928,0.0038598502491726805
33,RACE_X_GENDER,0.05752701965222229,0.03829500858956014
34,GENDER_IDENTITY,0.025597210738350085,0.013991586424157099
34,RACE_ETHNICITY,0.016549961559618964,0.01024173817307572
34,RACE_X_GENDER,0.008908396776841632,0.0025666960242654024
35,GENDER_IDENTITY,0.02456693455230352,0.014305197060570207
35,RACE_ETHNICITY,0.014712957724803633,0.005731082301890789
35,RACE_X_GENDER,0.030454086724005625,0.01808736944027378
36,GENDER_IDENTITY,0.040193608091924404,0.027256495071581344
36,RACE_ETHNICITY,0.018517342635563483,0.013067231575648042
36,RACE_X_GENDER,0.005672103221263325,0.003844870243340126
37,GENDER_IDENTITY,0.025025791693024546,0.01677104724305012
37,RACE_ETHNICITY,0.004722753592899864,0.003921387119898756
37,RACE_X_GENDER,0.006677874111285065,0.0031119393535781192
38,GENDER_IDENTITY,0.016867319420302618,0.01157368994808472
38,RACE_ETHNICITY,0.0021104081839072864,0.0018171113850180554
38,RACE_X_GENDER,0.014383377050453783,0.007414517128651599
39,GENDER_IDENTITY,0.053509729977417986,0.032688620685315195
39,RACE_ETHNICITY,0.03765988667544562,0.03566534129723298
39,RACE_X_GENDER,0.01516504659430018,0.00938835237765212
4,AGE,0.005163844170961607,0.0018404827891773667
4,DISABILITY_STATUS,0.0013583898544311523,-0.007308597366015079
4,GENDER_IDENTITY,0.0006293455759683875,0.00032627085844672
4,NATIONALITY,0.017265491032102953,0.01115087427853989
4,PHYSICAL_APPEARANCE,-0.0016157913111871647,-0.00048518805734576453
4,RACE_ETHNICITY,-0.006779568476809383,-0.0022198048730691644
4,RACE_X_GENDER,0.006082528206366122,0.0033977903547567356
4,RACE_X_SES,0.0358418213022359,0.02039430881916593
4,RELIGION,0.004646446190628262,0.0024942507080852883
4,SES,-0.00902381221618398,-0.006097174487175061
4,SEXUAL_ORIENTATION,0.013602088746570429,0.01290749311447148
40,GENDER_IDENTITY,0.010024938886739387,0.005613636667052946
40,RACE_ETHNICITY,0.03671581994993611,0.017013117332634997
40,RACE_X_GENDER,0.02804388171818406,0.016271297055317713
41,GENDER_IDENTITY,0.01705413033663894,0.010574659009848997
41,RACE_ETHNICITY,0.039047240495011515,0.027283003325864086
41,RACE_X_GENDER,0.023454543352127044,0.009034575914081744
42,GENDER_IDENTITY,-0.0019370279999930684,-0.00038662737324124397
42,RACE_ETHNICITY,0.022258306226713875,0.009357910227834831
42,RACE_X_GENDER,0.031930999612579614,0.02078212696806825
43,GENDER_IDENTITY,0.0120308678099178,0.006128859187170876
43,RACE_ETHNICITY,0.011562283283256591,0.008127264913028176
43,RACE_X_GENDER,0.06742949996675762,0.05493933763824599
44,GENDER_IDENTITY,0.00730173354283048,0.003550020075588245
44,RACE_ETHNICITY,0.032622561175772447,0.026611517359577785
44,RACE_X_GENDER,0.050887756014710295,0.035460293351999406
45,GENDER_IDENTITY,0.02598153090620614,0.014719535969633157
45,RACE_ETHNICITY,0.01405629297447375,0.0051307481309808
46,GENDER_IDENTITY,-0.0038395009558609416,-0.0027449112794242225
46,RACE_ETHNICITY,0.004273667028455996,0.0036575804154077574
47,GENDER_IDENTITY,0.010004947563468591,0.0075132853888202344
47,RACE_ETHNICITY,0.04120846723314364,0.02172193168717773
48,GENDER_IDENTITY,0.006982324821274477,0.004723236983751544
48,RACE_ETHNICITY,0.006345836131256277,0.004847108593928007
49,GENDER_IDENTITY,0.0016424635360980933,0.0019817564679287525
49,RACE_ETHNICITY,0.0017496086261122867,0.0021536544517234413
5,AGE,0.0036957589288552084,0.0024709616872397033
5,DISABILITY_STATUS,0.03083651512861252,0.029839761555194855
5,GENDER_IDENTITY,-0.0004987617333730432,0.0007298092047373084
5,NATIONALITY,0.009838185140064737,0.0036386066959017693
5,PHYSICAL_APPEARANCE,-0.01783999428153038,-0.01196509294889192
5,RACE_ETHNICITY,-0.0037042366133794857,-0.002764551175965191
5,RACE_X_GENDER,0.014771154396748365,0.012327484999384186
5,RACE_X_SES,0.028713276501181828,0.01707779951035837
5,RELIGION,-0.009489893913269043,-0.005726075172424294
5,SES,0.00028516356309948865,0.0014865220190488637
5,SEXUAL_ORIENTATION,0.0019611169894536706,9.39464721924077e-05
50,GENDER_IDENTITY,-0.0011620814213036956,-0.0007084943221975504
50,RACE_ETHNICITY,0.007897752522028623,0.0037751457872651217
6,AGE,-0.002459741126724091,-0.0006958198129084492
6,DISABILITY_STATUS,0.020017420606953773,0.01104765917573658
6,GENDER_IDENTITY,0.0041644275188446045,0.004462778568267822
6,NATIONALITY,0.010443965593973759,0.007591982682545906
6,PHYSICAL_APPEARANCE,-0.006939448912938406,-0.0004269027047686391
6,RACE_ETHNICITY,-0.0015506959499272943,-0.0015831788380940015
6,RACE_X_GENDER,0.01496653850119245,0.008812681094019004
6,RACE_X_SES,0.02526831765670201,0.013429123075990756
6,RELIGION,0.04515022039413452,0.03454913274206295
6,SES,0.017160984602841434,0.012168797579678592
6,SEXUAL_ORIENTATION,0.002407670021057129,-0.0023449962101285138
7,AGE,0.015657990352138107,0.005428616435099842
7,DISABILITY_STATUS,0.003500946930476645,0.007720841680254331
7,GENDER_IDENTITY,-0.007535278797149658,-0.0033040841420491907
7,NATIONALITY,0.08887742137351229,0.0752813055327064
7,PHYSICAL_APPEARANCE,0.01129526751382015,0.007293654339654121
7,RACE_ETHNICITY,0.0028816601809333875,0.004285967379224043
7,RACE_X_GENDER,0.014445833834698885,0.010669862110124217
7,RACE_X_SES,-0.0012796361664604294,-0.001434705036032824
7,RELIGION,-0.0004176107319918687,-0.0022020802631244063
7,SES,0.008503116275134892,0.003702911430099154
7,SEXUAL_ORIENTATION,0.006288125672761158,-0.001620620099547665
8,AGE,-0.008318460335979272,-0.00496388270860515
8,DISABILITY_STATUS,0.010993908712829459,0.008743560184603205
8,GENDER_IDENTITY,0.008616308371225956,0.01013643542925513
8,NATIONALITY,0.0026743308386270037,0.0013888312387717594
8,PHYSICAL_APPEARANCE,0.024230453868707036,0.022203143437703465
8,RACE_ETHNICITY,0.004115691352071238,0.00045654587534482705
8,RACE_X_GENDER,0.010251363030476135,0.006126830124232874
8,RACE_X_SES,0.00298628344020635,0.0022001845934878084
8,RELIGION,0.0018024168470326396,-0.0009458415648516683
8,SES,0.0042602941261442595,0.003185586138341745
8,SEXUAL_ORIENTATION,0.004409695665041569,0.0005706573526064185
9,AGE,0.0057612648781608655,0.004708570241928056
9,DISABILITY_STATUS,0.02559897750616069,0.013002896936316177
9,GENDER_IDENTITY,-0.009916424751281738,-0.03921893239021301
9,NATIONALITY,0.007738891301769302,0.006654155860235322
9,PHYSICAL_APPEARANCE,0.004064877827962277,-0.004676918188730839
9,RACE_ETHNICITY,0.024539377408869134,0.012430717664606461
9,RACE_X_GENDER,0.008410599614892655,0.0068350161950127
9,RACE_X_SES,0.01826279312596968,0.011455123030504888
9,RELIGION,0.04175712333785164,0.026858743694093468
9,SES,0.01887503176024463,0.0046775155898296505
9,SEXUAL_ORIENTATION,0.017210112168238756,0.005645481898234439
