question_index,category,gain_stereo,gain_anti
21,SEXUAL_ORIENTATION,0.10804789,0.07416232
22,AGE,0.011490434,0.0073880255
22,DISABILITY_STATUS,0.12363961,0.050020516
22,GENDER_IDENTITY,0.05104041,0.05225557
22,NATIONALITY,0.12233618,0.07968229
22,PHYSICAL_APPEARANCE,0.08850703,0.089975744
22,RACE_ETHNICITY,0.09787589,0.034687072
22,RACE_X_GENDER,0.062304974,0.033816457
22,RACE_X_SES,0.0756326,0.041831672
22,RELIGION,-0.020335853,-0.020117402
22,SES,0.04823257,0.03111057
22,SEXUAL_ORIENTATION,0.082606226,0.029592454
23,AGE,0.052461177,0.03430006
23,DISABILITY_STATUS,0.10418604,0.09837876
23,GENDER_IDENTITY,-0.012846619,-0.003097862
23,NATIONALITY,0.17295963,0.087635174
23,PHYSICAL_APPEARANCE,0.053702056,0.03241688
23,RACE_ETHNICITY,0.09614053,0.07842082
23,RACE_X_GENDER,0.06026584,0.03042528
23,RACE_X_SES,0.06959507,0.054872096
23,RELIGION,0.039353818,0.024156988
23,SES,0.102914095,0.06724122
23,SEXUAL_ORIENTATION,0.09818411,0.04127431
24,AGE,-0.025233865,-0.021212786
24,DISABILITY_STATUS,0.03394091,-0.024631768
24,GENDER_IDENTITY,0.05376631,0.053336322
24,NATIONALITY,0.18875545,0.14623165
24,PHYSICAL_APPEARANCE,0.038276017,0.027239084
24,RACE_ETHNICITY,0.05141622,0.037053317
24,RACE_X_GENDER,0.06300932,0.034886032
24,RACE_X_SES,0.09154269,0.056153566
24,RELIGION,0.040783808,0.014466524
24,SES,0.079913735,0.044891715
24,SEXUAL_ORIENTATION,0.13650027,0.1379821
25,AGE,0.030554682,0.01504308
25,DISABILITY_STATUS,0.076225966,0.046207875
25,GENDER_IDENTITY,0.0014835894,-0.0057343245
25,NATIONALITY,-0.018147916,-0.015401036
25,PHYSICAL_APPEARANCE,0.11090398,0.052016914
25,RACE_ETHNICITY,0.07875243,0.040888876
25,RACE_X_GENDER,0.080406904,0.053783864
25,RACE_X_SES,0.067738175,0.053218484
25,RELIGION,0.087688535,0.022479415
25,SES,0.035320163,0.026624173
25,SEXUAL_ORIENTATION,0.11146456,0.044461608
26,GENDER_IDENTITY,0.03542751,0.01923284
26,RACE_ETHNICITY,0.01470086,0.007407546
26,RACE_X_GENDER,0.06099224,0.04495588
26,RACE_X_SES,0.070444256,0.042363614
27,GENDER_IDENTITY,0.046052277,0.037136674
27,RACE_ETHNICITY,0.09720433,0.057169735
27,RACE_X_GENDER,0.06524384,0.046124935
28,GENDER_IDENTITY,0.15135786,0.098805755
28,RACE_ETHNICITY,-0.0063593984,-0.0033158958
28,RACE_X_GENDER,0.16299325,0.11457959
29,GENDER_IDENTITY,0.0676308,0.03540659
29,RACE_ETHNICITY,-0.013985008,-0.009126991
29,RACE_X_GENDER,0.13841626,0.07885581
3,AGE,0.17996562,0.1755952
3,DISABILITY_STATUS,0.08542344,0.03176695
3,GENDER_IDENTITY,0.11381401,0.037936524
3,NATIONALITY,-0.0041589737,-0.0016474724
3,PHYSICAL_APPEARANCE,0.047100306,0.037561983
3,RACE_ETHNICITY,0.14660014,0.08662765
3,RACE_X_GENDER,0.018710941,0.014560819
3,RACE_X_SES,0.10180782,0.06727983
3,RELIGION,0.023064166,0.015708208
3,SES,0.09519863,0.044653714
3,SEXUAL_ORIENTATION,-0.0072589815,0.0077748
30,GENDER_IDENTITY,0.011050791,0.008787811
30,RACE_ETHNICITY,0.077233344,0.051751733
30,RACE_X_GENDER,0.04738304,0.031836182
31,GENDER_IDENTITY,0.036018908,0.023611784
31,RACE_ETHNICITY,-0.0077706277,-0.0043421984
31,RACE_X_GENDER,0.05071044,0.0322091
32,GENDER_IDENTITY,0.008000016,0.0019157529
32,RACE_ETHNICITY,0.014833659,0.010385275
32,RACE_X_GENDER,0.22529611,0.17423981
33,GENDER_IDENTITY,0.03129655,0.015609622
33,RACE_ETHNICITY,0.043485224,0.01589334
33,RACE_X_GENDER,0.19395615,0.13377379
34,GENDER_IDENTITY,0.114225656,0.06673801
34,RACE_ETHNICITY,0.032004684,0.01771158
34,RACE_X_GENDER,0.10034469,0.03696564
35,GENDER_IDENTITY,0.10572648,0.06339434
35,RACE_ETHNICITY,0.09613676,0.05301319
35,RACE_X_GENDER,0.1066874,0.06864259
36,GENDER_IDENTITY,0.124131024,0.073917866
36,RACE_ETHNICITY,0.09814802,0.07080752
36,RACE_X_GENDER,0.0703211,0.045052886
37,GENDER_IDENTITY,0.09719689,0.06402539
37,RACE_ETHNICITY,-0.0019020736,0.0017804801
37,RACE_X_GENDER,0.07142757,0.042007595
38,GENDER_IDENTITY,0.11003932,0.07076466
38,RACE_ETHNICITY,0.038829833,0.018746346
38,RACE_X_GENDER,0.023912579,0.012108624
39,GENDER_IDENTITY,0.16120945,0.09200443
39,RACE_ETHNICITY,0.08175555,0.07304475
39,RACE_X_GENDER,0.047352612,0.025245667
4,AGE,0.057979465,0.034905553
4,DISABILITY_STATUS,0.021802247,-0.025523722
4,GENDER_IDENTITY,0.022774816,0.008819044
4,NATIONALITY,0.059487954,0.04068823
4,PHYSICAL_APPEARANCE,0.04490769,0.034258187
4,RACE_ETHNICITY,-0.00085538626,0.004430145
4,RACE_X_GENDER,0.017396688,0.009221882
4,RACE_X_SES,0.094756395,0.0551337
4,RELIGION,0.0100622475,0.003572613
4,SES,0.036964297,0.02688852
4,SEXUAL_ORIENTATION,0.07226172,0.06412226
40,GENDER_IDENTITY,0.10295221,0.05281192
40,RACE_ETHNICITY,0.14676435,0.06169255
40,RACE_X_GENDER,0.050146163,0.025221705
41,GENDER_IDENTITY,0.03327106,0.022200018
41,RACE_ETHNICITY,0.13640623,0.099543914
41,RACE_X_GENDER,0.09773964,0.043362707
42,GENDER_IDENTITY,0.04427415,0.022967696
42,RACE_ETHNICITY,0.061179608,0.024785966
42,RACE_X_GENDER,0.11728519,0.07519579
43,GENDER_IDENTITY,0.09354204,0.042168885
43,RACE_ETHNICITY,0.10703343,0.060955226
43,RACE_X_GENDER,0.16280444,0.13170098
44,GENDER_IDENTITY,0.041331902,0.01588896
44,RACE_ETHNICITY,0.092580706,0.07663065
44,RACE_X_GENDER,0.17429435,0.11886272
45,GENDER_IDENTITY,0.042765975,0.017114073
45,RACE_ETHNICITY,0.065538555,0.029179186
46,GENDER_IDENTITY,0.04107687,0.029333472
46,RACE_ETHNICITY,0.04517138,0.023001581
47,GENDER_IDENTITY,0.017668694,0.0127372
47,RACE_ETHNICITY,0.09028286,0.05210048
48,GENDER_IDENTITY,0.062597215,0.035459757
48,RACE_ETHNICITY,0.03950402,0.02028519
49,GENDER_IDENTITY,0.046667263,0.028821632
49,RACE_ETHNICITY,0.05400157,0.042619735
5,AGE,0.041329235,0.02861856
5,DISABILITY_STATUS,0.16376545,0.15932702
5,GENDER_IDENTITY,0.028672248,0.0057881474
5,NATIONALITY,0.071810186,0.03030312
5,PHYSICAL_APPEARANCE,-0.04333836,-0.025782496
5,RACE_ETHNICITY,-0.0074252486,-0.002199769
5,RACE_X_GENDER,0.030819744,0.026184857
5,RACE_X_SES,0.13073528,0.07998097
5,RELIGION,-0.0074153543,-0.0038701296
5,SES,0.0600197,0.03656575
5,SEXUAL_ORIENTATION,0.011688679,0.00017955899
50,GENDER_IDENTITY,0.03215587,0.020058155
50,RACE_ETHNICITY,0.06944072,0.04733035
6,AGE,-0.0024127364,0.0030133724
6,DISABILITY_STATUS,0.057503104,0.029477626
6,GENDER_IDENTITY,0.04977724,0.057045907
6,NATIONALITY,0.03428197,0.028054893
6,PHYSICAL_APPEARANCE,0.030123472,-0.0058204234
6,RACE_ETHNICITY,0.077193856,0.051027387
6,RACE_X_GENDER,0.028500408,0.016027272
6,RACE_X_SES,0.10493335,0.05341491
6,RELIGION,0.120863125,0.09133677
6,SES,0.11235356,0.082731724
6,SEXUAL_ORIENTATION,0.05409342,0.035927176
7,AGE,0.06742829,0.025180236
7,DISABILITY_STATUS,0.044207215,0.027289987
7,GENDER_IDENTITY,-0.0028594732,-0.008205593
7,NATIONALITY,0.21282539,0.17241666
7,PHYSICAL_APPEARANCE,0.09670141,0.05040413
7,RACE_ETHNICITY,0.0070810914,0.0068796277
7,RACE_X_GENDER,0.07914579,0.05086884
7,RACE_X_SES,0.040712327,0.028111905
7,RELIGION,-0.00048273802,0.0018427372
7,SES,0.08748117,0.03495586
7,SEXUAL_ORIENTATION,0.03576845,-0.004872769
8,AGE,0.054724872,0.027713776
8,DISABILITY_STATUS,0.09236823,0.09106527
8,GENDER_IDENTITY,0.059078306,0.026062042
8,NATIONALITY,0.03396195,0.021560967
8,PHYSICAL_APPEARANCE,0.121063575,0.10863595
8,RACE_ETHNICITY,0.013492674,-6.54757e-05
8,RACE_X_GENDER,0.08003627,0.048180327
8,RACE_X_SES,0.030973226,0.020080239
8,RELIGION,0.039517224,0.0208503
8,SES,0.047983915,0.030003488
8,SEXUAL_ORIENTATION,0.01800698,0.005131498
9,AGE,0.05363086,0.040309936
9,DISABILITY_STATUS,0.06428611,0.031243533
9,GENDER_IDENTITY,0.059666455,-0.11279453
9,NATIONALITY,-0.0076879263,-0.004416287
9,PHYSICAL_APPEARANCE,0.021720558,-0.029717743
9,RACE_ETHNICITY,0.090225905,0.044269502
9,RACE_X_GENDER,0.07507074,0.062197626
9,RACE_X_SES,0.07024422,0.039785415
9,RELIGION,0.1651653,0.101272196
9,SES,0.10504773,0.015851945
9,SEXUAL_ORIENTATION,0.009948075,-0.0044853985
