model_name,category,question_polarity,context_condition_3,sim_mean,sim_std,n
google/embeddinggemma-300m,GENDER_IDENTITY,NEG,DISAMBIG_STEREO,0.41101147674940935,0.08332645568712356,707
google/embeddinggemma-300m,GENDER_IDENTITY,NONNEG,AMBIG,0.3805681778530476,0.07801683983475613,1418
google/embeddinggemma-300m,GENDER_IDENTITY,NONNEG,DISAMBIG,0.28852032621701557,0.010667481361490013,3
google/embeddinggemma-300m,GENDER_IDENTITY,NONNEG,DISAMBIG_ANTI,0.39256733043466585,0.08083660462500339,708
google/embeddinggemma-300m,GENDER_IDENTITY,NONNEG,DISAMBIG_STEREO,0.3932643859018868,0.07981368716054477,707
google/embeddinggemma-300m,NATIONALITY,NEG,AMBIG,0.37953324993322424,0.10958102838887207,770
google/embeddinggemma-300m,NATIONALITY,NEG,DISAMBIG_ANTI,0.4445614122338109,0.09202861195716915,385
google/embeddinggemma-300m,NATIONALITY,NEG,DISAMBIG_STEREO,0.444241976118707,0.09262854336677555,385
google/embeddinggemma-300m,NATIONALITY,NONNEG,AMBIG,0.38245613213096347,0.09248311835756454,770
google/embeddinggemma-300m,NATIONALITY,NONNEG,DISAMBIG_ANTI,0.4243289841459943,0.0740179449032417,385
google/embeddinggemma-300m,NATIONALITY,NONNEG,DISAMBIG_STEREO,0.42399645885089776,0.07346148660597258,385
google/embeddinggemma-300m,PHYSICAL_APPEARANCE,NEG,AMBIG,0.39691712105939836,0.07372590891616486,394
google/embeddinggemma-300m,PHYSICAL_APPEARANCE,NEG,DISAMBIG_ANTI,0.41584719873923626,0.06876987723706539,181
google/embeddinggemma-300m,PHYSICAL_APPEARANCE,NEG,DISAMBIG_STEREO,0.43694496952312095,0.06725595517297192,213
google/embeddinggemma-300m,PHYSICAL_APPEARANCE,NONNEG,AMBIG,0.4019953448911609,0.07603162731565165,394
google/embeddinggemma-300m,PHYSICAL_APPEARANCE,NONNEG,DISAMBIG_ANTI,0.41344800887845495,0.08163946624639266,181
google/embeddinggemma-300m,PHYSICAL_APPEARANCE,NONNEG,DISAMBIG_STEREO,0.41543339157888026,0.07571575202527835,213
google/embeddinggemma-300m,RACE_ETHNICITY,NEG,AMBIG,0.37843465874361437,0.07168977886147976,1720
google/embeddinggemma-300m,RACE_ETHNICITY,NEG,DISAMBIG_ANTI,0.4000483711098516,0.06495760546336223,860
google/embeddinggemma-300m,RACE_ETHNICITY,NEG,DISAMBIG_STEREO,0.4002353499102038,0.06460095810501298,860
google/embeddinggemma-300m,RACE_ETHNICITY,NONNEG,AMBIG,0.378396617465241,0.09787081577403918,1720
google/embeddinggemma-300m,RACE_ETHNICITY,NONNEG,DISAMBIG_ANTI,0.390653450891029,0.07783316679124341,860
google/embeddinggemma-300m,RACE_ETHNICITY,NONNEG,DISAMBIG_STEREO,0.3905342559481776,0.07782864244931588,860
google/embeddinggemma-300m,RACE_X_GENDER,NEG,AMBIG,0.3817495892071784,0.08406280362680926,3990
google/embeddinggemma-300m,RACE_X_GENDER,NEG,DISAMBIG_ANTI,0.44736000018785277,0.0796593367505236,1992
google/embeddinggemma-300m,RACE_X_GENDER,NEG,DISAMBIG_STEREO,0.44805999880319125,0.07896897880560654,1998
google/embeddinggemma-300m,RACE_X_GENDER,NONNEG,AMBIG,0.3844080598656097,0.09687422898978297,3990
google/embeddinggemma-300m,RACE_X_GENDER,NONNEG,DISAMBIG_ANTI,0.44901082372988566,0.09320790246493492,1992
google/embeddinggemma-300m,RACE_X_GENDER,NONNEG,DISAMBIG_STEREO,0.4490312912293502,0.0928519889533146,1998
google/embeddinggemma-300m,RACE_X_SES,NEG,AMBIG,0.3714523705476928,0.09505952136560226,2790
google/embeddinggemma-300m,RACE_X_SES,NEG,DISAMBIG_ANTI,0.438104225839338,0.10337319227033837,1395
google/embeddinggemma-300m,RACE_X_SES,NEG,DISAMBIG_STEREO,0.4374930267692894,0.10379284238723188,1395
google/embeddinggemma-300m,RACE_X_SES,NONNEG,AMBIG,0.371356524847528,0.06675841418558409,2790
google/embeddinggemma-300m,RACE_X_SES,NONNEG,DISAMBIG_ANTI,0.41311471925841436,0.06017476681425198,1395
google/embeddinggemma-300m,RACE_X_SES,NONNEG,DISAMBIG_STEREO,0.41270109974782526,0.05983133680220994,1395
google/embeddinggemma-300m,RELIGION,NEG,AMBIG,0.3885757695138454,0.1032679211348301,300
google/embeddinggemma-300m,RELIGION,NEG,DISAMBIG_ANTI,0.40727845052878064,0.098854954672056,150
google/embeddinggemma-300m,RELIGION,NEG,DISAMBIG_STEREO,0.406710179746151,0.09931807561209924,150
google/embeddinggemma-300m,RELIGION,NONNEG,AMBIG,0.4131086691220601,0.11241989213906935,300
google/embeddinggemma-300m,RELIGION,NONNEG,DISAMBIG_ANTI,0.41736725201209385,0.09162518115554082,150
google/embeddinggemma-300m,RELIGION,NONNEG,DISAMBIG_STEREO,0.41725930353005725,0.09227521201560583,150
google/embeddinggemma-300m,SES,NEG,AMBIG,0.37174239501982304,0.06473370593209635,1716
google/embeddinggemma-300m,SES,NEG,DISAMBIG_ANTI,0.39727500127184956,0.0660901013833615,840
google/embeddinggemma-300m,SES,NEG,DISAMBIG_STEREO,0.40344132462592974,0.07309683848045202,876
google/embeddinggemma-300m,SES,NONNEG,AMBIG,0.3968886952057029,0.05990010742513909,1716
google/embeddinggemma-300m,SES,NONNEG,DISAMBIG_ANTI,0.4058489870102633,0.054838853507111415,840
google/embeddinggemma-300m,SES,NONNEG,DISAMBIG_STEREO,0.4123439396557198,0.062132019337081436,876
google/embeddinggemma-300m,SEXUAL_ORIENTATION,NEG,AMBIG,0.40574554698886695,0.07485270531057622,216
google/embeddinggemma-300m,SEXUAL_ORIENTATION,NEG,DISAMBIG_ANTI,0.44314805832174087,0.06813408255581027,108
google/embeddinggemma-300m,SEXUAL_ORIENTATION,NEG,DISAMBIG_STEREO,0.44417130367623436,0.06923110131483749,108
google/embeddinggemma-300m,SEXUAL_ORIENTATION,NONNEG,AMBIG,0.424434541138234,0.08511591871722021,216
google/embeddinggemma-300m,SEXUAL_ORIENTATION,NONNEG,DISAMBIG_ANTI,0.4353865807255109,0.07432150224704441,108
google/embeddinggemma-300m,SEXUAL_ORIENTATION,NONNEG,DISAMBIG_STEREO,0.43692307119016294,0.07451722655385823,108
ibm-granite/granite-embedding-small-english-r2,AGE,NEG,AMBIG,0.7951436811815138,0.046517342230912334,920
ibm-granite/granite-embedding-small-english-r2,AGE,NEG,DISAMBIG_ANTI,0.8008624101462571,0.04591643461302224,460
ibm-granite/granite-embedding-small-english-r2,AGE,NEG,DISAMBIG_STEREO,0.8011282407719156,0.04728098177801207,460
ibm-granite/granite-embedding-small-english-r2,AGE,NONNEG,AMBIG,0.7961594159836355,0.03776880354254941,920
ibm-granite/granite-embedding-small-english-r2,AGE,NONNEG,DISAMBIG_ANTI,0.7963176906108856,0.035956563848474156,460
ibm-granite/granite-embedding-small-english-r2,AGE,NONNEG,DISAMBIG_STEREO,0.7962447995724885,0.03635217457487381,460
ibm-granite/granite-embedding-small-english-r2,DISABILITY_STATUS,NEG,AMBIG,0.776720167738613,0.022645000318972347,389
ibm-granite/granite-embedding-small-english-r2,DISABILITY_STATUS,NEG,DISAMBIG_ANTI,0.8007355000202855,0.025558012157355602,192
ibm-granite/granite-embedding-small-english-r2,DISABILITY_STATUS,NEG,DISAMBIG_STEREO,0.7996316863800669,0.02541885934056146,197
ibm-granite/granite-embedding-small-english-r2,DISABILITY_STATUS,NONNEG,AMBIG,0.777929283965829,0.02741018414303146,389
ibm-granite/granite-embedding-small-english-r2,DISABILITY_STATUS,NONNEG,DISAMBIG_ANTI,0.7987415402506789,0.027853135180751158,192
ibm-granite/granite-embedding-small-english-r2,DISABILITY_STATUS,NONNEG,DISAMBIG_STEREO,0.7971793603776071,0.02736669064514025,197
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NEG,AMBIG,0.7829803407024093,0.032618360756035296,1418
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NEG,DISAMBIG,0.8222105503082275,,1
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NEG,DISAMBIG_ANTI,0.801361157272903,0.03172791792354088,710
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NEG,DISAMBIG_STEREO,0.8008649237928162,0.03173765523328021,707
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NONNEG,AMBIG,0.7777035831144061,0.03793717922288158,1418
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NONNEG,DISAMBIG,0.7711584170659384,0.007165143781334761,3
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NONNEG,DISAMBIG_ANTI,0.7951486036602387,0.03541340457229579,708
ibm-granite/granite-embedding-small-english-r2,GENDER_IDENTITY,NONNEG,DISAMBIG_STEREO,0.7950737761304605,0.03527968691601004,707
ibm-granite/granite-embedding-small-english-r2,NATIONALITY,NEG,AMBIG,0.7956350103601233,0.03705751430084745,770
ibm-granite/granite-embedding-small-english-r2,NATIONALITY,NEG,DISAMBIG_ANTI,0.8254519623595399,0.03172850281319487,385
ibm-granite/granite-embedding-small-english-r2,NATIONALITY,NEG,DISAMBIG_STEREO,0.8254168759692799,0.031757439869468,385
ibm-granite/granite-embedding-small-english-r2,NATIONALITY,NONNEG,AMBIG,0.797767757285725,0.0413014555161858,770
ibm-granite/granite-embedding-small-english-r2,NATIONALITY,NONNEG,DISAMBIG_ANTI,0.8199457773914585,0.027351442344677422,385
ibm-granite/granite-embedding-small-english-r2,NATIONALITY,NONNEG,DISAMBIG_STEREO,0.8193794185465032,0.027256461307065855,385
ibm-granite/granite-embedding-small-english-r2,PHYSICAL_APPEARANCE,NEG,AMBIG,0.7957688432357033,0.03464758878865273,394
ibm-granite/granite-embedding-small-english-r2,PHYSICAL_APPEARANCE,NEG,DISAMBIG_ANTI,0.7989323218224457,0.029409304195511757,181
ibm-granite/granite-embedding-small-english-r2,PHYSICAL_APPEARANCE,NEG,DISAMBIG_STEREO,0.8032446002736338,0.028318110335818197,213
ibm-granite/granite-embedding-small-english-r2,PHYSICAL_APPEARANCE,NONNEG,AMBIG,0.7875757993477855,0.03504127677574793,394
ibm-granite/granite-embedding-small-english-r2,PHYSICAL_APPEARANCE,NONNEG,DISAMBIG_ANTI,0.7918394277108967,0.03194971409968446,181
ibm-granite/granite-embedding-small-english-r2,PHYSICAL_APPEARANCE,NONNEG,DISAMBIG_STEREO,0.79390841554588,0.03056542117564307,213
ibm-granite/granite-embedding-small-english-r2,RACE_ETHNICITY,NEG,AMBIG,0.7729487150560977,0.03556715953989463,1720
ibm-granite/granite-embedding-small-english-r2,RACE_ETHNICITY,NEG,DISAMBIG_ANTI,0.7899845034577125,0.030276811777243243,860
ibm-granite/granite-embedding-small-english-r2,RACE_ETHNICITY,NEG,DISAMBIG_STEREO,0.7898787662040355,0.03015766332034414,860
ibm-granite/granite-embedding-small-english-r2,RACE_ETHNICITY,NONNEG,AMBIG,0.7781612733768862,0.0354227671796365,1720
ibm-granite/granite-embedding-small-english-r2,RACE_ETHNICITY,NONNEG,DISAMBIG_ANTI,0.7947143068840338,0.03287608654114747,860
ibm-granite/granite-embedding-small-english-r2,RACE_ETHNICITY,NONNEG,DISAMBIG_STEREO,0.7944512426160103,0.03272351282736557,860
ibm-granite/granite-embedding-small-english-r2,RACE_X_GENDER,NEG,AMBIG,0.777340365113471,0.03916719121826798,3990
ibm-granite/granite-embedding-small-english-r2,RACE_X_GENDER,NEG,DISAMBIG_ANTI,0.8071454256234398,0.0383322251118901,1992
ibm-granite/granite-embedding-small-english-r2,RACE_X_GENDER,NEG,DISAMBIG_STEREO,0.8073275590444112,0.03817729053550666,1998
ibm-granite/granite-embedding-small-english-r2,RACE_X_GENDER,NONNEG,AMBIG,0.7771019823867874,0.03439405613352722,3990
ibm-granite/granite-embedding-small-english-r2,RACE_X_GENDER,NONNEG,DISAMBIG_ANTI,0.8131161496402269,0.038766842138977825,1992
ibm-granite/granite-embedding-small-english-r2,RACE_X_GENDER,NONNEG,DISAMBIG_STEREO,0.8131209196032466,0.03859269741035062,1998
ibm-granite/granite-embedding-small-english-r2,RACE_X_SES,NEG,AMBIG,0.7812917123345064,0.03620086922256248,2790
ibm-granite/granite-embedding-small-english-r2,RACE_X_SES,NEG,DISAMBIG_ANTI,0.8103745422055645,0.03667547228777483,1395
ibm-granite/granite-embedding-small-english-r2,RACE_X_SES,NEG,DISAMBIG_STEREO,0.8105201128135873,0.036086259033337044,1395
ibm-granite/granite-embedding-small-english-r2,RACE_X_SES,NONNEG,AMBIG,0.7764788707738282,0.022876334451457175,2790
ibm-granite/granite-embedding-small-english-r2,RACE_X_SES,NONNEG,DISAMBIG_ANTI,0.8004007243768289,0.021410614662079695,1395
ibm-granite/granite-embedding-small-english-r2,RACE_X_SES,NONNEG,DISAMBIG_STEREO,0.8004584425239153,0.021457972467610675,1395
ibm-granite/granite-embedding-small-english-r2,RELIGION,NEG,AMBIG,0.8036704355478287,0.03715283077253787,300
ibm-granite/granite-embedding-small-english-r2,RELIGION,NEG,DISAMBIG_ANTI,0.8184152372678121,0.03223366605366103,150
ibm-granite/granite-embedding-small-english-r2,RELIGION,NEG,DISAMBIG_STEREO,0.8186605842908223,0.032350123874786085,150
ibm-granite/granite-embedding-small-english-r2,RELIGION,NONNEG,AMBIG,0.8106165699164073,0.04427591915187125,300
ibm-granite/granite-embedding-small-english-r2,RELIGION,NONNEG,DISAMBIG_ANTI,0.8229494766394297,0.03887366399531493,150
ibm-granite/granite-embedding-small-english-r2,RELIGION,NONNEG,DISAMBIG_STEREO,0.8235833072662353,0.03909934918190953,150
ibm-granite/granite-embedding-small-english-r2,SES,NEG,AMBIG,0.7820789486100346,0.038338133895739264,1716
ibm-granite/granite-embedding-small-english-r2,SES,NEG,DISAMBIG_ANTI,0.7914995997434571,0.035201098324392104,840
ibm-granite/granite-embedding-small-english-r2,SES,NEG,DISAMBIG_STEREO,0.7947975859114024,0.03789510286979631,876
ibm-granite/granite-embedding-small-english-r2,SES,NONNEG,AMBIG,0.7914244436717534,0.040162452967794054,1716
ibm-granite/granite-embedding-small-english-r2,SES,NONNEG,DISAMBIG_ANTI,0.7969207586986679,0.03171806381159601,840
ibm-granite/granite-embedding-small-english-r2,SES,NONNEG,DISAMBIG_STEREO,0.7994452063759713,0.03332739239657496,876
ibm-granite/granite-embedding-small-english-r2,SEXUAL_ORIENTATION,NEG,AMBIG,0.804157085440777,0.0345992138546609,216
ibm-granite/granite-embedding-small-english-r2,SEXUAL_ORIENTATION,NEG,DISAMBIG_ANTI,0.8258493415735386,0.03665928479848079,108
ibm-granite/granite-embedding-small-english-r2,SEXUAL_ORIENTATION,NEG,DISAMBIG_STEREO,0.8256214697051931,0.036668402606295725,108
ibm-granite/granite-embedding-small-english-r2,SEXUAL_ORIENTATION,NONNEG,AMBIG,0.8059505182835791,0.03389085740297428,216
ibm-granite/granite-embedding-small-english-r2,SEXUAL_ORIENTATION,NONNEG,DISAMBIG_ANTI,0.8222169329722723,0.03413356167013646,108
ibm-granite/granite-embedding-small-english-r2,SEXUAL_ORIENTATION,NONNEG,DISAMBIG_STEREO,0.822089629040824,0.03395250574548072,108
